"","GSM1169222","GSM1169223","GSM1169224","GSM1169225","GSM1169226","GSM1169227","GSM1169228","GSM1169229","GSM1169230","GSM1169231","GSM1169232","GSM1169233","GSM1169234","GSM1169235","GSM1169236","GSM1169237"
"'PCCGCIGL_00103'",0.0362647303323581,0.0850143185831807,0.210037194550642,0.0162160145637298,0.389753491457715,0.308181347732319,0.365670685148599,0.156895787294173,0.0472859610688934,-0.0283304930954174,0.0738255573592029,-0.108785573749622,0.14546389191048,-0.0157080484466478,0.105074468201467,0.144629393759472
"'PCCGCIGL_07264'",0.066197159108139,-0.0575524607018574,0.0389176151035808,0.246599805558367,0.16252575869193,0.164291482132151,0.321615481678315,0.102348151812262,-0.756139721578988,-1.08402125942012,-0.890892716354383,-0.874071135985817,1.33577501756567,0.77498336659611,1.28562682928859,0.564830828725234
"'PCCGCIGL_00076'",0.103389455450083,-0.280221053531235,-0.149103070152395,-0.378452280317027,-0.159530315048232,-0.656865657376556,-0.536793120323995,-0.416148736747234,-0.0598743735798664,-0.0316774305409118,-0.227723556848943,-0.214257749447951,0.202276904730046,0.544434355490988,0.438716872291743,0.394431105652145
"'PCCGCIGL_08127'",3.14557235165166,3.2927766073068,3.13309958645838,3.06621576578261,2.84073538248631,2.76221275224412,2.89397714616141,2.62912426059746,2.69870831887766,2.70975887804147,2.61528112440365,2.46284806369933,2.25709052479169,1.67176127120137,1.94557253948159,1.78196433015704
"'PCCGCIGL_05308'",0.611731620976654,0.347645156668815,0.850344556959031,2.68871680410911,-0.232395407567655,0.203824163395602,1.71434927913361,1.07244852260143,2.79537811764072,1.84395544402362,1.57550318731183,2.95839666270175,0.299071708595014,0.61196370284516,-0.119052620643115,-0.666893152978196
"'PCCGCIGL_07402'",0.108709190592696,0.271222945285843,0.473587096609712,0.350499730389079,0.642397901493068,0.876573320900107,0.61753116944087,0.410808455345715,-0.545811848420745,-0.333840077081901,-0.3358818943708,-0.336233453224068,0.248051311752969,0.404252012346208,0.350265894209766,0.310097218309043
"'PCCGCIGL_02175'",-3.23295470936911,-3.04383098703057,-1.84556848518126,-3.56576697022483,-2.63918878476333,-3.23642106996616,-2.83115012241388,-2.40897790344169,-1.83059381907587,-2.01604727166644,-2.15448887448028,-2.01999999111073,1.61009453693449,0.946308291981127,1.39526443512676,1.14991380730861
"'PCCGCIGL_00907'",0.0241326122098779,0.193181971419656,0.371614942016776,0.261899222968151,0.412594066427059,0.616890530069944,0.509650008384926,0.322705171537304,0.0778511791592231,0.280797912502442,0.472928173365551,0.191129603720645,-0.0518512703778038,0.0793919906307028,0.0493875736602954,-0.129707382909807
"'PCCGCIGL_02104'",-0.192451055903188,-0.325836498867963,-0.440301435731844,-0.317147070520843,-0.435987756687012,-0.38700552438857,-0.257414596212544,-0.394694196650957,-0.254186115340567,-0.424976309173776,-0.257647693546044,-0.257051139525319,-0.0522026543859348,0.133904276908139,-0.0544907536919358,-0.0277545969496511
"'PCCGCIGL_06646'",2.58266782886903,2.38104411864957,2.4266540412064,2.56643965314048,2.74297036953827,2.44685961150603,2.72008222309918,2.38330930134489,1.25158375300191,1.48710193378766,1.22671280531617,1.20312346709835,2.76578289867296,2.44821565151676,2.26538756847821,2.62317264918504
"'PCCGCIGL_00446'",-0.335921084654578,-0.282691765354302,-0.563922877287626,-0.286602948066363,-0.422046052935345,-0.376001338424256,-0.314355233815587,-0.327322127872182,-0.132051884898153,-0.0279574801784322,0.0646773671075229,-0.16394070801296,0.505633020375849,0.17336185146029,0.320223366900824,-0.0541396192979127
"'PCCGCIGL_00446'",-1.24604546002563,-1.02053557017652,-0.721920394969923,-0.834469592409796,-1.07170811135149,-1.14990696557187,-0.884254685513912,-0.868571670044769,-0.0584796265033929,0.107353471896866,-0.0756365747867737,0.0217947839784785,0.221234378846079,0.0274747791822967,0.11647437441822,-0.0768359735886387
"'PCCGCIGL_03327'",0.551194550303475,0.531691849943224,0.664526285827015,0.664081249047812,0.188010191746387,0.142451887967073,-0.137437150778814,0.370503088344715,0.688344663079587,0.697333405326109,0.530011079883851,0.587104790837359,-0.0956809508235359,0.314625487342698,0.246607866027488,0.605223260445531
"'PCCGCIGL_00796'",0.291994668536572,0.477573526749865,0.720425508170349,0.447118383704812,0.444089759788188,0.614142102385237,0.589263245871475,0.590778633610361,-0.107907667976837,0.116020062937018,-0.00686078028887673,-0.0635431561585899,0.152666426590662,0.236959053834486,0.06083393641658,0.221053385264243
"'PCCGCIGL_05857'",-1.35664124700185,-1.20844229135317,-1.31799311655151,-1.01155493974199,-1.34538631755619,-1.24870659287899,-1.29647991493113,-1.19384078837547,-0.817189573392317,-0.39064460291105,-0.547549893697415,-0.653803015672188,0.182376782643069,-0.326501022946089,-0.067603942851884,-0.347835422285732
"'PCCGCIGL_06308'",-0.533095162125954,-0.170435493061383,-0.274897966766959,-0.121509334468998,0.0862449556433505,0.104328630405864,-0.136350164378512,-0.293028923483782,0.119993306238874,-0.030516489596853,0.00112713038223769,-0.0369169476857061,-0.0265190465073167,0.109264957901891,0.00130398712103593,0.287181690219694
"'PCCGCIGL_02168'",0.485888878884579,0.236564502974198,0.196238639863747,0.129492794380899,0.35274212800866,0.147239495074078,0.186394650581625,0.244325920888352,-0.174711366440229,-0.462987891602998,-0.293152381220057,-0.377185387090125,-0.492044368912084,-0.689617008590666,-0.787456699349425,-0.321521024875209
"'PCCGCIGL_00481'",0.187480925698375,0.30547899084158,0.167406964749446,0.288568998490499,0.0639523673426143,0.244479767762009,0.243353646678954,0.0913026004324429,0.180575865198131,0.349159860046193,0.385927193843811,0.240633179421443,0.00931587924084469,0.467542331079345,0.241405304635355,0.287056598962628
"'PCCGCIGL_06376'",-0.328227689419596,-0.239726693673148,-0.246825850974623,0.0419624729376752,-0.0835298221009667,-0.679228592533914,-0.0529617636351408,-0.155675201175155,0.78279118206959,0.792790671457632,0.828261516332189,0.757847899768915,0.608191517912209,0.741489512898766,0.427802791242636,0.276622883838417
"'PCCGCIGL_04754'",-0.101332548656539,0.0147225456584369,0.406194078810112,0.363309656052122,0.084791839737456,0.252319524836306,0.138413837237684,0.0829319182932927,0.588737716660571,0.595110276515081,0.335486518027023,0.457009729919266,0.392856190973519,0.546648178823519,0.451794790085774,0.395774044315362
"'PCCGCIGL_02146'",-0.0392177651678713,-0.0740424359715806,0.183776008710553,-0.0246912277027252,-0.0134368960528113,-0.0391433893573124,0.0693804693774603,0.0281074183426822,-0.0687430285959482,-0.182037448003516,0.0149624284574811,-0.0975577385070916,0.271371520661821,0.0271348989895777,0.366770134138854,0.146873747260932
"'PCCGCIGL_07616'",0.27824033686704,0.192865166637503,0.156333040591198,0.266340522446773,0.100742993479684,0.0511125602078744,-0.0546982237430868,0.0492254310724612,0.463947672594694,0.464476157680668,0.465302241471773,0.374141369720188,0.638452560161088,0.624073895884665,0.756954806871897,0.467075269250745
"'PCCGCIGL_07079'",0.25823402835145,0.245829868369815,0.415015261418621,0.372956372895647,0.572138058441911,0.548273020931775,0.583243551707253,0.372515035664315,-0.114246290771542,0.0143550639858976,-0.0270832967035978,-0.130035092851724,-0.0739640755243355,0.0702851801549431,0.461371870413914,0.024392135239196
"'PCCGCIGL_01329'",0.589573767892493,0.767378841823668,0.589344595912145,0.468470753357971,0.727382323624199,1.01748291132808,0.90170311347794,0.954204232221126,0.272761589483104,0.49988321731246,0.592232177318178,0.416520509504579,0.431051069257345,0.45252066968983,0.265953214001872,0.435159965385519
"'PCCGCIGL_03254'",-0.54927938878034,-0.521966635827339,-0.540075904015837,-0.495413443562982,-0.0774466149645189,-0.33407505826156,-0.234417511587977,-0.137249924477981,-0.0160919848776422,-0.0133378167098024,-0.0537721398880122,-0.134716153356715,-0.326679511160406,-0.167542954036343,0.0415400501004302,-0.209314134891249
"'PCCGCIGL_03254'",-1.07675416148518,-0.999670250897473,-1.2644218654236,-1.59404932913322,-0.886260846879806,-0.972488844072599,-0.816699766008205,-0.862017020605536,-1.42421170688154,-1.92326936373619,-1.68046359131927,-1.47392677415655,0.463948791895033,-0.501365443829316,0.048824943542532,0.153934350791904
"'PCCGCIGL_02012'",-1.11781112520122,-1.30749418393505,-1.55289333508523,-1.70715336025737,0.206199716905233,-0.0886992636794974,0.149918373921301,-0.287211614469054,-1.46557317841121,-2.14984895652914,-1.74104834461572,-1.92700768315417,-0.255593322174253,-1.07757765955919,-0.4923393032921,-0.234964464073759
"'PCCGCIGL_02159'",-0.35118234134243,-0.831432561009804,-0.987663304515821,-1.18885983565037,-0.5958010336819,-0.934618404202,-0.796581773417313,-0.643562612530983,0.220248251200587,-0.48259603575941,-0.190189521261586,-0.222720751994351,-0.370157922177618,-1.00420811363634,-0.553803326311631,-0.751757237945267
"'PCCGCIGL_07299'",-0.152988256158388,-0.35345021888684,-0.261957221341148,-0.512264792265116,-0.411297139075624,-0.349366124361842,-0.444360347187575,-0.505991012773052,-0.864039137822035,-0.98547377833202,-0.818891297080663,-0.857955944072989,1.56723695141984,0.764754969176519,0.671878861809821,1.15200296652017
"'PCCGCIGL_03394'",0.15852878982943,-0.129306297533966,-0.179550307502759,0.0153561555413335,-0.175544296434502,-0.375720712993337,-0.311166681176542,-0.313165206741197,0.0335057044537767,-0.0176792092786505,0.176335572024376,0.0393600342276427,0.664955261498856,0.491702791751898,0.359519693167735,0.268237737003052
"'PCCGCIGL_02369'",0.249317804170452,-0.249786500231354,-0.159186208728676,-0.227718998617274,-0.816506039837107,-0.309256868954689,-0.466658725836874,-0.238449197724436,0.233371541133528,0.219125083765128,-0.0101162470148428,0.592310185882854,0.578009725556158,0.0891196466605685,0.16124170076647,0.180563769426574
"'PCCGCIGL_02369'",NA,NA,NA,NA,0.417161691291258,NA,NA,NA,NA,NA,NA,-0.172737876724014,NA,NA,NA,NA
"'PCCGCIGL_04892'",0.353046535354671,0.639579859892751,0.579554163297171,0.434673880753206,0.841484947827204,1.0392690616521,0.997066967422881,0.842859617549258,0.709913266923943,0.739350563810814,0.823015944796607,0.763543423559497,0.168117030382539,0.292089762550323,0.408872616152903,0.215579622290022
"'PCCGCIGL_04970'",0.0568648022372279,0.308629597158661,0.163445475399475,0.00980914305164288,-0.0853545104314426,0.0414529241918324,-0.0573012857697194,-0.0697123448794187,-0.181717475450897,-0.0584609261062744,-0.292644998422666,-0.166687507237095,0.360936592265154,0.465159076476445,0.323015349466411,0.412759894688124
"'PCCGCIGL_03893'",0.209415543396656,0.197363006669961,0.077440085116541,-0.00265818231107043,0.121301334789239,0.25412340672828,0.22479457215062,0.196783536539862,0.877581034002023,0.873314005843339,0.988458574577507,0.778181291216609,0.210798541709812,0.527269933732341,0.0548843141564792,0.183026205118457
"'PCCGCIGL_02636'",-0.22038294757344,-0.112448136620245,0.00107067200053742,-0.202659752243222,0.0355771434623922,-0.0734862778425836,0.104864141284651,-0.0948239310558617,-0.46133200674948,-0.721581912140993,-0.44630821185608,-0.457749212076902,0.177805638090426,0.201795892798622,0.0656717650177129,0.507811692772549
"'PCCGCIGL_05528'",-0.871928947665272,-0.810712063350352,-0.982044554645092,-0.851706331074751,-0.753328670045365,-0.878635024357758,-0.92993035825783,-0.883721408272391,-0.48555441413341,-0.462292750661333,-0.723875391056943,-0.612928430806839,0.387316055692686,-0.273164989499103,0.22230653304646,0.237834649949512
"'PCCGCIGL_02156'",-0.471481345121783,-0.576344931802179,-0.736761463222517,-0.798680308850891,0.0139711415972493,-0.232046411424657,-0.252070347832525,-0.199252779822013,-0.504949816871767,-1.10285115506397,-1.04282412531556,-0.929773940586728,-0.297324754439729,-0.935668000082206,-0.414508937868342,-0.145062457960697
"'PCCGCIGL_00501'",0.276826154669255,0.411568199870701,0.490626468907836,0.429101968419745,0.4745558989814,0.525995765130229,0.475512729060454,0.537589478314859,-0.987076792459943,-0.613450807288656,-0.83246603227362,-0.900004190939069,0.0702895521398179,0.00268764870264268,0.360248574020409,0.242868937096593
"'PCCGCIGL_06352'",-1.03869335165185,-0.735787760723452,-0.444000407268484,-0.642834964285532,-0.740753140667995,-0.640723569736377,-0.746356338806974,-0.595240306345791,-1.6771155203726,-1.68621962435781,-1.62248933008012,-1.7755461105553,0.535805613195203,0.950235134980126,0.591338129435984,0.9816037350229
"'PCCGCIGL_05837'",-0.280781086417596,-0.171949437473739,-0.0531276371465901,-0.157834636532922,0.0621754974137702,0.0754438260070818,-0.247985365880967,-0.194690462209179,-1.73922360032429,-1.81194008053362,-1.58356196912124,-1.52808162920179,-0.0578753582772047,0.0715751793017904,0.0921953665945674,0.423665571899502
"'PCCGCIGL_06918'",0.230376880051817,0.120623412759012,0.285311957132993,0.314696155309302,0.0160063530358451,0.0299669777133499,0.170815232074496,-0.0943310397572945,0.534739767947287,0.357140521457829,0.46383944250079,0.528635452899572,-0.261279234380994,0.188960764967154,0.0430341951159876,-0.218615921330058
"'PCCGCIGL_01689'",-0.736678715076698,-0.826568115575165,-1.402669796973,-1.72942747378626,-1.38011339376702,-1.50797070060031,-1.40745403773014,-1.37304796858406,-0.874397407155227,-1.46145248293604,-1.38775216812587,-1.54817075464102,-0.139029390870714,-1.7391532678979,-1.54671978379158,-0.897437893355061
"'PCCGCIGL_05359'",0.649110292698577,0.704841012705612,0.577993054541263,0.816493779733257,0.778521166970651,0.717886096474757,0.795554063027042,0.917192973180589,0.300141706924491,0.670346859425371,0.489689171101061,0.502011160314926,-1.14752480964988,-0.955771768759818,-0.825310045101486,-0.483801966190429
"'PCCGCIGL_05908'",0.351943954781093,-0.00944279998606855,0.144906214171354,0.0789541875192659,-0.278836759583818,-0.168423184955841,-0.153981680361604,0.0230023242410431,1.38052559169557,1.24224349275069,1.31117606718474,1.28049968826427,-0.657118581910707,-0.883517088182383,-0.663682853980306,-1.14807488553139
"'PCCGCIGL_05669'",-0.269404086206463,-0.338084258814443,-0.248536901441236,-0.264135677322051,-0.341816586538561,-0.523427252127846,-0.604793533118345,-0.473995054706289,-0.891223844972435,-1.22242059022476,-1.15628520372358,-1.22192004373564,0.252454933375555,-0.114524810157827,-0.28573920348191,0.061864106552234
"'PCCGCIGL_04700'",-0.229977348990022,-0.252872402225976,-0.18414619848189,-0.120477323150748,-0.327216967035457,-0.122890000227881,-0.137092041875249,-0.300235424384975,0.586790996378459,0.344165962122325,0.495838100116986,0.550272445321084,-0.0796765596475456,-0.159057434956656,-0.054235522764668,-0.0542083863889211
"'PCCGCIGL_03046'",0.281707541221626,0.13763436390508,0.107029729413626,0.251329521239671,0.333843668648862,0.288814785752378,0.382762290498496,0.343713858253378,-0.153181655492004,-0.0625278255668788,0.0139993989898063,-0.17548720417839,-0.202864965461046,0.132332917511306,-0.386377557964009,-0.106572423261448
"'PCCGCIGL_00650'",0.871368663601288,0.893536546302675,0.984644459425675,0.925318222007537,0.685054497262297,0.503862806492471,0.486870387749903,0.538137930036602,0.379462031911966,0.455171835233201,0.388798906745019,0.33881997902468,-0.42009645229794,0.275950153136648,-0.242730638872268,-0.278957742211258
"'PCCGCIGL_02608'",-0.427921230897336,-0.373571520304934,-0.522646668572009,-0.445856325108778,-0.150816366555617,-0.312320881187588,-0.388687075972097,-0.36993960730121,-1.40415343514962,-1.50572766046002,-1.73429123271544,-1.83260582885153,-0.529203239456039,-0.603719722349596,-0.539943841772457,-0.37881826738404
"'PCCGCIGL_00022'",-0.22704014905887,-0.0290035595680496,0.00075549746846936,0.0213103091959795,0.117493197276687,0.314229495586109,0.193494625616031,0.237157591024572,-0.602452403530209,-0.559640782157694,-0.468565466337707,-0.552868430603074,-0.621341120852936,0.0721516430573118,-0.131430355880684,0.129441760138221
"'PCCGCIGL_00285'",0.835166701808273,1.18435356492564,1.31773083258119,1.18001026851652,1.32674492993251,1.13922393097491,1.34405586580758,1.40269208881134,0.440530227517724,0.639826062613414,0.559610326495405,0.555563173008102,-0.572290790773726,-0.0272522769551074,-0.287378005329007,-0.398654423674244
"'PCCGCIGL_00576'",-0.556620612842066,-0.573835252093261,-0.687696033884143,-0.52905285788224,-0.702806962811851,-0.66111722505117,-0.414153876168027,-0.535467435621269,-0.360615309221489,-0.0977967804277931,-0.13496210317102,0.137071998791219,0.361316185472096,0.0807342042410377,0.0299927578588205,-0.176893854481314
"'PCCGCIGL_00576'",-0.802358241210499,-0.951191063953398,-0.734337334916931,-0.910668826764473,-0.90589576018124,-0.731544802894772,-0.879752553995094,-1.04362761154049,-0.515352527918235,-0.545761805930147,-0.705393095158374,0.415906461293856,-0.352281215723615,-0.323995511399025,-0.801560752749048,-0.724151056744559
"'PCCGCIGL_02383'",0.0987580622003001,0.120682255101168,0.147426514477988,0.407019051018221,0.0498707607635683,0.0698067588776593,-0.0331670509986633,0.0513600138461861,-1.06565260739461,-1.08131339214521,-0.936385025015695,-1.01152779751712,-0.277365049447177,0.0219992496196921,-0.191213287565901,-0.223020856206933
"'PCCGCIGL_02383'",0.378813228834855,0.570032217168423,0.599397906331772,0.574533408224889,0.156736822858357,0.655779528150335,0.32986685123021,0.526993542705018,-0.724252346881544,-0.82794723304436,-0.714209683749416,-0.592422400664824,-0.378711760551079,0.372309347588969,0.0285369475335402,0.143880666033587
"'PCCGCIGL_08238'",1.09808321387798,1.13117900451248,0.867219733807233,1.1760461496607,0.949493344246511,0.59252412628674,0.889485065329832,0.945597057010379,0.383727942631797,0.291656531794405,0.561292241348428,0.485520794806836,0.266288957551647,0.649753432137369,0.48548673225435,0.458171307095751
"'PCCGCIGL_05660'",0.316232623018305,0.472752196132204,0.366916293751565,0.226858794139902,0.206237668958605,0.257561548892782,0.335392550518955,0.143712828398034,0.318057939063065,0.290368058102829,0.340703597441805,0.232031818199413,0.0890843955736761,0.234956929006151,0.184139388946667,0.288650184953791
"'PCCGCIGL_02294'",-0.193250668183245,-0.287749159705475,-0.449267671411516,-0.497605045930243,-0.101939525318411,-0.16288242164621,-0.036963769896554,-0.218345473568046,-0.34819120436632,-0.316352951856475,-0.293331431088151,-0.261592027523443,0.0357671524245938,0.229869668351066,0.0383341353170991,-0.461321337624941
"'PCCGCIGL_02624'",1.11704397737145,1.21555081867455,1.37187217469929,1.18068070802526,1.39303038397964,1.1989396657016,1.03461423024753,1.03991524764141,0.676948482523828,0.526050770208562,0.662506738744777,0.711949325248737,0.390825920163003,0.981567249594265,0.77813800293795,0.861159535758473
"'PCCGCIGL_06258'",-0.00426713047780397,-0.0536355494437606,0.199491326537953,-0.20653590932985,-0.379303173316503,-0.525976042600955,-0.211637681230835,-0.432891065493287,0.141134491948442,0.0316740089040437,0.242820834420265,0.00354506618821943,0.44139511003333,0.446794610910774,0.456860856207918,0.248762300177557
"'PCCGCIGL_07860'",0.0358422984182364,-0.0643901445693124,0.0154358370514708,-0.0487918720175846,0.18425297872878,0.293106742191833,0.0875199669165511,0.127587183980541,0.0949461806739915,0.383948093729626,0.332875161822357,0.116176801183586,-0.0075256004237976,0.429711530542077,0.235109332269196,0.437582018616642
"'PCCGCIGL_05396'",-0.0159554544685754,-0.0479795505057473,0.151755053322463,0.188986997536011,0.141796038655848,0.0466354756110171,0.0558780138040097,0.0637384360578869,-1.09684811993659,-1.07519105395043,-1.2917752761643,-1.33506263710849,0.609268646163948,0.837389696769457,0.940667938083068,1.1108514769391
"'PCCGCIGL_01123'",-0.523214868191647,-0.502574754559072,-0.712943929359357,-0.349624971484579,-1.07515715785656,-1.02870896335438,-1.0404568236144,-0.980253818390979,-0.0425104235990049,0.0351066326857553,0.142089137898611,0.144804560828944,-0.176231328272305,0.0384157198179158,-0.150933120658173,-0.295485681959307
"'PCCGCIGL_05374'",0.350634385305623,0.476484281152077,0.411889413106761,0.35080015838708,0.322860741920246,0.366079377351506,0.316173434742334,0.389242097068225,0.395923991576129,0.129277688403776,0.319167580695781,0.447414985749002,-0.644678902655879,-0.0484375138763919,-0.458343961919823,-0.138429708502985
"'PCCGCIGL_02655'",0.304286535621279,0.236314294097124,0.188395141496243,0.342239483929601,0.2129221473079,0.330912275388205,0.0292362353920019,0.140159504977768,0.271407328396121,0.637554868095151,0.560434965007495,0.509760721337778,-0.692932045088494,-0.427226629438541,-0.352529934008853,-0.507210012405742
"'PCCGCIGL_05059'",0.209951680549653,-0.0318140458493266,-0.273322774681927,-0.11840532828779,-0.0272812349082476,0.0788594770526298,-0.0803702571130205,-0.0863473452079349,-0.345310325791355,-0.00142927232086043,0.0113405522516164,-0.154168591559132,0.853905077920257,0.21711532849936,0.925562095454164,0.572230908321083
"'PCCGCIGL_08152'",0.517424350992592,0.55835379149356,0.577057352956795,0.554156762155927,0.407351896971202,0.42026127957981,0.373229990669383,0.360831535533997,0.49168007121617,0.691176476012252,0.73364231626353,0.691173013841033,0.145465251789552,0.471664894455672,0.426069216685505,0.212162481560372
"'PCCGCIGL_04950'",1.05190175915555,1.47200630498362,0.975010931903831,0.991438854684265,1.04749918624373,1.18262451737255,0.586532362674996,0.514435027865197,0.305522790577873,0.245464674143021,0.100794124954462,0.460805688098013,-0.225148860581855,0.524582859767297,0.155075936803005,-0.103494195185991
"'PCCGCIGL_07777'",0.364587517946051,0.216687943245856,0.26606747503625,0.609866381917405,0.323351807779089,0.214922006391119,0.492072808199776,0.396324141934898,0.399055565804509,0.525805621986545,0.648152308033828,0.548774602041514,0.478633467167468,0.472406700473809,0.378016778280311,0.430526232247016
"'PCCGCIGL_07345'",5.58721252212984,5.89183530899693,5.58822000501625,5.67322478415853,1.85981630398769,1.85466573684084,1.75300047234408,1.70448448821454,4.07002340583407,4.01620585337449,4.04138487930879,3.80957538763063,-0.538044437464485,-0.340244183665388,-0.904843253242725,-0.270340481442391
"'PCCGCIGL_05775'",-1.47297600582226,-1.26873327873511,-1.37418516414322,-1.13409210415331,-1.05655273603172,-1.15279794454945,-1.14110725235641,-1.08031486842144,-0.349272203978358,-0.476616057298292,-0.425446299700759,-0.411744819291821,-0.0244721103938423,-0.148202544651379,0.261864429144735,0.26327430156651
"'PCCGCIGL_04436'",0.0712900224945327,0.16845796910226,0.00934877148847294,0.678361504406258,-0.0836323377208947,-0.0462174465140765,0.163786272519593,-0.00871445205963966,0.58664807950877,0.328040857524111,0.505044955253182,0.917838171788801,0.311357546629966,0.980225818684272,0.484880599370254,0.289600261572791
"'PCCGCIGL_04254'",0.846086616948807,0.788312163925859,0.994097699459503,0.823325208465363,0.670647802281719,0.880809089046487,0.569842038290475,0.660927379300896,-0.5187648410199,-0.30536634716138,-0.257168851437651,-0.391437178680944,0.154660502304975,-0.359435434143446,0.181443836052436,0.102171801305691
"'PCCGCIGL_05036'",1.39030294176064,1.17484069000982,1.40595816598474,1.19920806797872,1.12221458760981,1.11683242103527,1.25625267611503,1.29312447003393,0.389370463235524,0.395813910171889,0.614181919965218,0.510409965296823,0.249215166217183,0.571239278959526,0.265100222638045,0.22557660258007
"'PCCGCIGL_07634'",-0.536968793699078,-0.671412377848974,-0.614834636079879,-0.363341835909144,-0.877980238111391,-0.785294011153252,-0.833620002728731,-0.835192752119542,-0.205561431708255,-0.297753943496632,-0.280353048299692,-0.365224186014169,-1.46341309743422,-1.32160704363613,-1.35409626501858,-1.58549292698367
"'PCCGCIGL_04985'",-0.228017637008125,-0.213882307397913,0.0119153285497888,-0.239413550473659,0.0452572536329636,-0.0867252959924659,0.158329691171384,-0.154711314892624,-0.0889091738821712,-0.163855703076225,0.135022732718914,-0.161339463410784,-0.21382393842774,-0.137540546811526,0.248006549530081,-0.0671309400381835
"'PCCGCIGL_06090'",0.364104705740887,0.203904408570769,0.194831696858724,0.11064859030916,0.0444933850902794,0.137644518830343,0.175541998294486,0.0624012642791534,0.405395656595415,0.530150574531774,0.526053845771267,0.400634398446324,-0.404289190820553,-0.27012439823864,-0.478681035479891,-0.0515301855330527
"'PCCGCIGL_04968'",0.265896418465523,0.147344407421739,0.4089210535426,0.385350047924876,-0.0824825340081353,-0.00689736645906672,-0.106452809261491,0.150276537826333,0.877610254613305,0.576785843564502,0.997648961429163,0.747195092634638,0.148993448997701,-0.37377135237294,0.243103674926656,0.138014267787949
"'PCCGCIGL_01456'",1.76336003383801,1.99493233025671,1.97975131224795,1.992767139203,1.7219612645374,1.85597281256427,1.65745063392288,1.57930749312835,0.902336901159835,0.796003587177339,0.816866033420155,0.711277152792835,-0.522246622774536,0.368888617313867,0.20816580465666,0.222199354143885
"'PCCGCIGL_04421'",-3.56493726353118,-3.89700398290781,-3.22662278354969,-0.609229728031002,-4.47798749540503,-2.36425977336275,-4.01179353534052,-3.46714035520445,-3.15252366484575,-2.39704861104958,-2.6432002807346,-2.37337916638912,-4.17452185997692,-5.51465373077567,-5.13103204289439,-4.64841277076255
"'PCCGCIGL_06006'",0.14933773919209,0.16146915227705,0.319626372497482,0.233266396212315,0.21671307771223,0.0775897263155368,0.245942726487237,0.0167156777536737,0.192264896306615,0.255797469469143,0.36491780114889,0.212118908088475,0.161345364793045,0.197262089038199,-0.041356434851664,-0.0742272173251259
"'PCCGCIGL_01041'",0.0748094467815261,0.0159865262007429,-0.0443576638360909,-0.293291917534867,0.211820961729116,0.0537056152573078,0.0153262875086904,0.015104761275122,-0.316301011191985,-0.328955245385373,-0.325894972582271,-0.281868781974793,0.389195821660695,-0.0493245086848726,-0.284436432021433,-0.10729879907698
"'PCCGCIGL_03111'",0.0304123427590973,0.0155767375080028,0.0155516647916834,0.0858055027952288,0.107974558099631,0.0911973525727351,0.146465937309472,0.191470719257304,-0.360859128322008,-0.392360459402923,-0.402381949906598,-0.632492245669525,-0.0162312432137778,0.209239102713038,0.00484068205156025,-0.0756139034194119
"'PCCGCIGL_03111'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"'PCCGCIGL_02619'",0.271000129455357,0.0809877265602171,0.250038684647585,-0.0844125848080891,0.357861933941871,0.597132470528635,0.387194375944844,0.421317853845075,-0.242541510782067,0.0172166174438493,0.213383087146201,-0.368532879538379,0.60310422085493,0.618358643465663,0.371941839076889,0.440452241101755
"'PCCGCIGL_03061'",0.287832992741021,0.204332861663286,0.36856408905672,0.299123898249214,0.211652331173736,0.404815824062569,0.287572850615836,0.380051191428756,-0.156109208574983,-0.115871597125376,-0.183566909362795,-0.320377736596154,-0.263253415456457,-0.275456762991894,-0.0983272649004378,-0.105063188300806
"'PCCGCIGL_04510'",0.217573740782132,0.373591405952014,0.4032076238242,0.40601987298866,0.25790440388095,0.564954613409969,0.426817995963216,0.502309361646851,-0.0371259575838143,-0.00221591187972912,-0.0626020205867411,-0.0438277847945216,0.00289590521528019,0.111626376156015,0.261715617585386,0.207419805923527
"'PCCGCIGL_07674'",0.41774925436446,0.264686681043259,0.332699549996943,0.374253495856619,0.324054468275541,0.491975795826204,0.519011596639607,0.435826281095351,0.0950127854338555,0.398707997223399,0.36933203909215,0.106429867758537,0.767151179392945,0.370637646857542,0.319118316115862,0.545209700939547
"'PCCGCIGL_06047'",0.435267054356264,0.493156958909175,0.539473875573224,0.585133612157173,0.566231767759031,0.705356114800303,0.661075454129935,0.665894223011661,-0.361348725430824,-0.294330857488786,-0.242580234041282,-0.344955429120498,0.224364230989297,0.196488185229192,0.124302154119957,0.10554174089678
"'PCCGCIGL_03536'",0.171628122014947,0.501989908303891,0.514743847850136,0.569671433872659,0.20960873428985,0.55886880807525,0.15643943000823,0.326024348149572,0.137752581247125,0.169497022237623,0.0942776712228531,-0.0185974423906878,-0.288523226606492,0.0173647620048147,0.286776292119614,0.115195073065839
"'PCCGCIGL_04055'",-0.83297414323629,-0.922928858485176,-0.833817426155643,-0.824024878337922,-1.41732800331912,-1.25020837984637,-1.31810548382479,-1.4495829745103,-0.931040675546243,-0.855813662817269,-0.983959916000536,-0.881344809854111,-1.8091151327864,-1.70667407974851,-1.62154861992632,-1.72253463453885
