
"ID_REF"	"GSM1169222"	"GSM1169223"	"GSM1169224"	"GSM1169225"	"GSM1169226"	"GSM1169227"	"GSM1169228"	"GSM1169229"	"GSM1169230"	"GSM1169231"	"GSM1169232"	"GSM1169233"	"GSM1169234"	"GSM1169235"	"GSM1169236"	"GSM1169237"
"Skluy_23.5.6:6"	0.212642409	0.417092068	0.508914674	0.419416166	0.59896996	0.649855526	0.628515524	0.652536181	-0.51682106	-0.451902823	-0.609853125	-0.596422509	0.048359706	0.090543685	-0.024322745	0.033542751
"Skluy_23.5.7:7"	-0.238682883	-0.061617069	-0.184073148	0.13293924	-0.233533935	-0.043225563	-0.168330865	-0.23575398	-0.280335913	-0.250766975	-0.348517535	-0.216145626	0.259905965	0.4187277	0.484216674	0.260475946
"Skluy_23.5.8:8"	0.178746823	0.154475638	0.02020807	0.123814397	-0.035620109	0.04499029	0.113458251	0.070309492	0.423110755	0.471682281	0.56015889	0.697579021	0.058704154	0.305222124	0.048985322	0.094005806
"Skluy_23.5.9:9"	1.006564511	0.771524178	0.33557595	0.329029756	0.535612809	0.237756504	0.324109596	0.256446688	1.099596981	0.237519093	0.867749188	0.701588359	-0.54807093	-0.343568061	-0.878791951	-0.880494054
"Skluy_23.6.10:10"	0.129114248	0.087276744	0.043810447	0.034154202	-0.225083721	-0.04562931	-0.287049984	-0.208481553	-0.104934534	0.148475098	0.145982681	0.123084597	0.148649366	0.095721209	0.295046624	0.190714014
"Skluy_23.6.11:11"	0.27710161	0.321158352	0.599955259	0.466715513	0.857782137	0.954041459	1.002973065	1.13363462	-0.036197384	0.075671005	0.320825833	0.256648458	0.219117294	0.319913985	0.304219039	0.299417739
"Skluy_23.6.12:12"	-0.436371989	-0.427109507	-0.702201124	-0.419269121	-0.149547347	-0.558943745	-0.280613782	-0.355229145	1.045020156	1.116169697	1.220686802	1.05691781	0.187237862	-0.159915531	0.037370656	0.002826489
"Skluy_23.6.1:1"	-1.75344177	-2.235424341	-2.204771125	-2.185829917	-3.246658248	-3.258604028	-2.984254271	-2.799405297	-1.712583181	-2.615933059	-2.703375134	-1.877369508	-0.232632547	-0.089083752	-0.441186136	0.284906263
"Skluy_23.6.2:2"	-0.233776915	-0.351700905	-0.040270316	0.011705865	0.015726516	-0.053468448	0.135278679	0.05290346	-0.631141861	-0.866514292	-0.395113995	-0.484338297	-0.295032799	-0.061575481	-0.31859866	-0.346042984
"Skluy_23.6.3:3"	-0.122763474	-0.142366889	-0.128439911	-0.134612495	-0.476695013	-0.556023096	-0.469635688	-0.463407325	0.289243349	0.016797392	0.100670342	0.156183007	-0.447405908	-0.181289746	-0.563098766	-0.379650904
"Skluy_23.6.4:4"	0.087166991	0.036989157	0.034976838	0.019788646	-0.143881684	-0.018202703	-0.245945194	-0.010809037	0.315507974	0.313327121	0.159752122	0.460934128	0.036162249	0.242349325	0.02637585	-0.05894194
"Skluy_23.6.5:5"	-0.061116692	-0.074310571	0.093970585	-0.050125086	-0.315981473	-0.226427067	-0.310049506	-0.244877609	0.299192254	0.436471372	0.037530199	0.459304546	0.016514798	-0.095729583	-0.210395595	0.060292087
"Skluy_23.6.6:6"	-0.257784507	-0.190809568	-0.234531644	-0.576900825	-0.157890871	-0.151205203	-0.186453302	-0.243593675	-0.258524788	-0.612535389	-0.361548417	-0.359566426	-0.166406723	-0.020579858	-0.250821934	0.105295624
"Skluy_23.6.7:7"	0.265502054	0.504705611	0.36329581	0.54116054	0.639636694	0.708396643	0.625301485	0.71321403	-0.531998497	-0.204665069	-0.261443235	-0.293858988	0.126174733	0.241754174	0.16085299	0.46527532
"Skluy_23.6.8:8"	0.23790468	0.224377544	0.167560521	0.121408948	0.166374371	0.163042025	0.237312278	0.218362188	0.110938851	0.054922566	0.088864359	0.244659721	-0.041503105	-0.278054607	-0.447698893	-0.218092719
"Skluy_23.6.9:9"	-0.0668226	-0.364426638	-0.153813936	0.018442215	-0.100289162	-0.030598469	-0.116196217	-0.100220828	0.151116755	0.078793228	0.022430623	-0.042946871	0.004341205	-0.463121039	-0.041157389	0.114330876
"Skluy_230.1.1:1"	-0.602310968	-0.05578153	-0.314417711	-0.38199652	-0.361353383	-0.203059671	-0.338420744	-0.257552976	1.065582402	0.773936072	0.521313802	0.739873148	-0.521341673	-0.568553915	-0.543635692	-0.467068248
"Skluy_24.1.10:10"	-0.356518884	-0.511148384	-0.605828883	-0.804683911	-0.200373995	-0.051234387	-0.257915288	-0.080523021	-1.28476616	-1.542722734	-1.173634618	-1.08762859	-0.095755363	-0.511340587	-0.310176964	-0.340786027
"Skluy_24.1.11:11"	0.36276665	0.370259774	0.44000455	0.244574777	0.664020094	0.664528228	0.747028705	0.909156674	0.417742556	0.305478367	0.36145287	0.29260173	0.235123495	0.278543703	0.119283918	0.331967169
"Skluy_24.1.12:12"	-0.202752431	-0.088507882	0.073653615	0.015956722	-0.092937112	0.053956657	0.00825687	-0.230173155	-0.0154916	0.153518673	0.363715531	0.181930448	-0.258874802	-0.035719595	0.062217923	0.128857424
"Skluy_24.1.13:13"	-0.159941432	-0.170591202	0.202511284	-0.113263376	-0.231893832	0.096612756	0.053448249	-0.095492094	0.004480405	0.320224008	0.106957907	0.122232652	-0.010361938	0.017110177	-0.12801527	-0.100594496
"Skluy_24.1.14:14"	0.279488401	0.308018607	0.311572539	0.435518884	0.191563793	0.56714936	0.209052112	0.224176885	0.715660252	0.961559663	0.595749728	0.760004316	-0.19975006	-0.094276769	-0.148358367	-0.073629214
"Skluy_24.1.15:15"	0.34683924	0.090796979	0.035831525	0.332847107	0.068441489	-0.100558443	-0.250745652	-0.113545118	-0.131315808	-0.118638094	-0.037341792	-0.042198537	0.037478811	0.07387297	0.546406183	-0.098984656
"Skluy_24.1.16:16"	0.087690609	0.254931111	0.093453199	0.217244519	0.710279812	0.526143585	0.455979683	0.525684896	-0.396870047	-0.339541095	-0.304172761	-0.252231011	-0.19017424	-0.093866079	-0.181076333	-0.213054934
"Skluy_24.1.17:17"	0.554259949	0.433124617	0.412712287	0.418634018	0.509568223	0.527217846	0.518066471	0.53032948	0.25102552	0.58096596	0.528663502	0.588454633	1.182132309	0.827868917	0.69383579	0.846636011
"Skluy_24.1.18:18"	0.735438257	1.60385515	2.45589408	0.450301603	2.265284815	2.909756479	1.271083862	1.450099589	0.74787512	2.539977212	0.6262389	-0.356238311	1.914705752	0.688473333	0.515538139	0.528591627
"Skluy_24.1.19:19"	0.154367353	0.43980249	0.580100515	0.491603769	0.482669288	0.494135017	0.255807707	0.426869674	0.513313088	0.847083166	0.540611917	0.744093868	-0.711406375	-0.27644171	-0.427824264	-0.370336956
"Skluy_24.1.1:1"	-0.160460401	0.036644326	0.05236713	0.131078232	-0.048038286	-0.114773975	-0.037348694	-0.161114462	-0.120270786	0.191349624	0.249504858	-0.101563938	-0.091943088	0.270269335	0.375317297	0.264940855
"Skluy_24.1.20:20"	0.383102261	0.452407884	0.341398471	0.379991377	0.003544101	0.454980566	0.281805127	0.127706734	1.005040414	0.801224564	0.891081904	0.822994697	-0.404910247	-0.293605429	-0.522356718	-0.395263328
"Skluy_24.1.21:21"	0.071699507	-0.100322443	0.103511656	0.107966518	-0.200987364	-0.004109311	-0.158700076	-0.287894577	0.41636398	0.612940894	0.687218129	0.155794825	0.153086668	0.087706633	0.181164605	0.087399066
"Skluy_24.1.22:22"	0.058845755	0.092361889	0.310439678	0.02139305	0.293166802	0.448077999	0.478755006	0.53871982	-0.067115882	0.019789192	-0.006228342	-0.007787142	0.138338276	-0.062681343	0.034706765	0.0576745
"Skluy_24.1.23:23"	-0.176122576	-0.052546692	0.103714899	0.059174995	0.045509412	0.060482711	-0.057628947	-0.192618605	0.234057346	0.36902066	0.259686702	0.436351163	0.111270308	0.419214429	0.365379511	0.100785665
"Skluy_24.1.24:24"	-0.311619769	-0.309732074	-0.405046644	-0.265981144	-0.421344741	-0.465240344	-0.445724944	-0.432093084	-0.253331347	-0.347732639	-0.487419047	-0.238817126	-0.062618675	-0.033083048	0.022790505	-0.075561278
"Skluy_24.1.25:25"	-0.194102547	-0.099899746	-0.280028006	-0.216147128	-0.107480842	-0.110986537	-0.063659133	-0.09116565	-0.248198009	-0.187350364	-0.099979586	-0.087025861	-0.081880061	-0.077606538	-0.10786198	-0.052766231
"Skluy_24.1.26:26"	-0.494782096	-0.325719099	-0.391988942	-0.264197045	-0.259241644	-0.314540525	-0.291302585	-0.365355976	-0.961858451	-0.933298929	-1.169069385	-0.86131079	0.572104364	0.322687262	0.687024247	0.582025504
"Skluy_24.1.27:27"	-0.15911332	-0.22906626	-0.153835372	-0.338819717	-0.357231569	-0.48648196	-0.457881791	-0.245645963	0.07618241	-0.240250198	-0.172553765	-0.009366293	0.688972655	0.5575852	0.302704154	0.354308259
"Skluy_24.1.2:2"	-0.573374364	-0.320865114	-0.481895782	-0.481135869	-0.261672682	-0.388562241	-0.367827948	-0.212064871	-0.895469795	-0.792970733	-0.75518915	-0.872848464	0.290387549	0.200476695	0.376423918	0.323741149
"Skluy_24.1.3:3"	0.231791313	0.283846663	0.650666542	0.323479822	0.482038557	0.76057973	0.673743028	0.657216972	-0.023415028	0.063511532	-0.149174823	0.194735633	-0.025353876	0.066364867	0.099896754	0.117999789
"Skluy_24.1.4:4"	0.241454476	0.076571371	0.088580349	0.165497892	-0.249135762	-0.101225704	-0.127559032	-0.037347364	-0.286774147	-0.06305134	0.015032736	-0.137668913	0.244129832	0.098223761	-0.009421946	-0.0049113
"Skluy_24.1.5:5"	0.188381237	0.190016522	0.213895477	0.196170601	-0.0938417	-0.045301586	-0.167536374	-0.161637486	0.026678132	-0.0991122	-0.103080866	-0.153528151	0.23559343	0.405692159	0.304203485	0.154565222
"Skluy_24.1.6:6"	-0.150244108	-0.248211122	-0.183697437	-0.048954809	-0.172786312	-0.196736483	-0.119499206	0.015052512	-0.144873129	-0.636459382	-0.428777812	-0.504856021	0.027107727	0.13235888	-0.058731303	0.097009964
"Skluy_24.1.7:7"	0.452635005	0.437149546	0.125896325	0.435576219	0.889670652	0.818450466	0.77655083	0.917293138	-0.148343384	0.162395215	-0.011831742	0.034311858	0.359241846	0.343839714	0.173135471	0.321532792
"Skluy_24.1.8:8"	0.002196005	0.018343507	0.038408589	0.167172385	-0.05235602	0.064892132	-0.134502853	-0.036600326	-0.647688178	-0.557307009	-0.555704647	-0.471439123	-0.09991583	0.107731803	0.187632771	0.103997826
"Skluy_24.1.9:9"	-0.427782221	-0.187930397	-0.050039184	-0.215690918	-0.132512315	-0.181455756	-0.293766751	-0.073987137	-0.444333346	-0.642041635	-0.648398925	-0.497047829	-0.035879949	-0.073107263	0.194819312	0.060244227
"Skluy_24.2.1:1"	-0.519410308	-0.316235634	-0.448586627	-0.706110839	-0.297722232	-0.287978449	-0.33365542	-0.297385193	-0.12680555	-0.48448564	-0.46215937	-0.377829817	0.547451682	0.44998862	0.290466622	0.681532746
"Skluy_24.2.2:2"	-0.332296272	-0.289776708	-0.391395942	-0.261229342	-0.153533761	-0.097718627	-0.19985005	-0.271148225	0.280919542	0.197663681	0.197430612	0.130160912	-0.150418229	-0.08503248	-0.051191998	-0.100863366
"Skluy_24.3.10:10"	-0.244756518	-0.206709001	-0.223627496	-0.488036566	-0.161515546	-0.169775772	-0.224971661	-0.039010707	0.468022602	0.159730802	0.310028137	0.24893699	-0.011111808	0.214468484	0.089009816	0.19091537
"Skluy_24.3.11:11"	0.208279376	0.245468694	0.11462063	0.239768804	0.203720314	0.17592616	0.166155334	0.181515828	0.232047613	0.314680199	0.1230584	0.143884857	0.254023897	0.341220811	0.197082017	0.280568013
"Skluy_24.3.12:12"	-0.306638923	-0.171792778	-0.123676347	-0.006510799	-0.131467638	-0.049584523	0.312074755	-0.050977959	0.050546686	-0.048235958	-0.006559043	0.208315558	-0.034203305	-0.056954588	-0.097381527	0.055717745
"Skluy_24.3.13:13"	0.245981612	0.156360424	0.146587864	0.459225892	0.1600227	0.325508071	0.294914666	0.14692764	-0.350687023	-0.046868607	-0.319155185	-0.175008341	-0.059263069	0.424242943	0.263739937	0.193348152
"Skluy_24.3.14:14"	0.290781026	0.148293314	0.163591979	0.243196037	0.252298998	0.278309316	0.238324316	0.362434848	0.058258748	-0.014339309	-0.004836177	-0.096434474	0.109642413	0.189019964	-0.029953777	0.014849432
"Skluy_24.3.15:15"	0.282535447	0.337510793	0.35268346	0.258717144	1.037104424	0.800063665	1.031141148	0.945029116	-0.133196463	-0.063414491	-0.24179914	-0.298619816	-0.083296319	-0.140971123	0.076828492	-0.067289609
"Skluy_24.3.16:16"	0.621054001	0.576920475	0.388042066	0.398729343	0.431355049	0.574859488	0.550122247	0.458936902	0.875777911	1.092753068	0.932601639	0.836006334	0.16881822	0.145807868	0.15927005	0.014531635
"Skluy_24.3.17:17"	0.335204162	0.382841465	0.518636962	0.410199074	0.609901392	0.885865737	0.847326224	0.733499114	-0.16385205	0.188798904	-0.049034509	-0.027445122	0.319281967	0.261565165	0.375808851	0.414974034
"Skluy_24.3.18:18"	-0.54001662	-0.47380746	-0.661353502	-0.551901856	-0.787862884	-0.957941919	-0.889785341	-0.785630202	0.569796952	0.932156285	0.773430455	0.84700361	0.150377607	0.275274052	0.047297053	0.031907938
"Skluy_24.3.19:19"	-0.023296399	0.158560793	0.064324108	0.12956463	0.054627103	0.104340719	0.102017876	0.042576195	0.324327348	0.321342347	0.356631215	0.209707472	-0.172287728	0.214281711	-0.101199243	0.093773101
"Skluy_24.3.1:1"	-0.074372783	-0.095501192	-0.14760387	0.192809995	0.139105219	0.216787908	0.053516344	0.006868176	0.004131509	0.484210435	0.428581916	0.197316327	-0.358480436	-0.013100048	0.018034965	-0.22822795
"Skluy_24.3.20:20"	-0.15277386	-0.094080096	-0.076719917	0.117726027	-0.089508398	0.048171885	-0.129398753	0.038762876	0.183745344	0.042414158	0.145556715	0.146452452	-0.164705233	-0.375026433	-0.341941638	-0.234108982
"Skluy_24.3.21:21"	0.108153958	0.049342891	-0.019307651	-0.071418948	-0.211037715	-0.33123882	0.162625534	-0.063697055	0.327873849	0.357756125	0.175337101	0.098348903	-0.221825154	-0.169784082	-0.303358943	-0.11499985
"Skluy_24.3.22:22"	-0.23155386	-0.411505616	-0.380813841	-0.537649619	-0.373788911	-0.615502638	-0.602433749	-0.677823064	-0.133233344	-0.143230351	-0.110310752	-0.088033644	0.457044696	0.149122633	-0.078421198	-0.006896047
"Skluy_24.3.23:23"	-0.186296849	-0.34502176	-0.502426657	-0.292785625	-0.600352241	-0.866839105	-0.485792831	-0.544514191	-0.465554202	-0.383668996	-0.314113119	-0.420188348	0.14065054	0.149847827	0.026134722	0.224970464
"Skluy_24.3.24:24"	-0.961011065	-1.107883105	-1.021008249	-1.158315037	-1.251048947	-1.376366402	-1.470525776	-1.01413897	-0.622069878	-0.380711004	-0.370596774	-0.492856117	0.510268821	0.637158252	0.945227703	0.619983522
"Skluy_24.3.25:25"	0.133778527	0.213527412	0.297110399	0.211378806	0.205185174	0.013208733	0.186923654	-0.119917736	-0.491489781	-0.465520343	-0.149601626	-0.062589438	0.31262285	0.403250031	0.287296033	0.506758862
"Skluy_24.3.26:26"	0.01628467	-0.026791902	-0.050796861	-0.035644825	0.077193593	0.408828565	0.014430971	-0.057508241	0.029939302	0.513873117	-0.16345372	-0.105320586	-0.138535143	-0.036101332	-0.05919119	0.002013989
"Skluy_24.3.27:27"	0.041947013	0.020958369	0.132035815	0.249892543	-0.074831249	0.043186773	-0.033334307	-0.135190964	0.575715014	0.670884618	0.756740872	0.784925818	0.145887669	0.316380996	0.026834454	0.142738859
"Skluy_24.3.28:28"	-0.093488588	-0.075597772	0.045125	-0.122571071	-0.334773159	-0.237261883	-0.207450792	-0.178786183	0.132658987	0.146277872	0.116520175	0.185684171	0.090173958	0.315555534	0.242453091	0.359082231
"Skluy_24.3.2:2"	0.375236626	0.373337084	0.375271177	0.511319692	0.311025437	0.352286243	0.37787939	0.387569397	0.02658971	0.145557567	0.077555666	0.23359335	0.364422784	0.70085349	0.542109524	0.74676647
"Skluy_24.3.3:3"	-1.432702615	-1.395270171	-1.320009277	-1.470026481	-1.810834263	-1.676117167	-1.85866391	-1.811096168	-1.665985583	-1.430906745	-1.480666248	-1.266855156	-1.230984165	-1.528458308	-1.248669305	-1.448542761
"Skluy_24.3.4:4"	0.377280761	0.11572479	0.324144295	0.171905559	0.419422621	0.640284146	0.700146782	0.695946596	-0.031103983	0.094014198	-0.016221682	0.13825561	0.167695309	-0.239612295	0.045830594	-0.087821307
"Skluy_24.3.5:5"	-0.058695728	0.082039065	0.076490298	0.031913637	-0.086637706	0.127934244	-0.077346008	0.148820829	-0.003873087	0.236651687	0.23772097	0.214504335	0.057547242	0.090161544	-0.070131653	-0.000188427
"Skluy_24.3.6:6"	-0.324120741	-0.379215276	-0.194902542	-0.027776911	-0.289522729	-0.230641475	-0.180509376	-0.26755321	0.65613814	0.743266353	0.561070036	0.755408071	-0.265264892	-0.2837603	-0.198157321	-0.329911806
"Skluy_24.3.7:7"	0.109979985	0.130266866	0.072708882	-0.070887566	-0.108668349	-0.181941998	-0.220436953	-0.039047076	0.330723499	0.271784974	0.425636435	0.146622944	-0.531214799	-0.397565097	-0.710252158	-0.42426666
"Skluy_24.3.8:8"	0.164677459	0.150787596	0.098222016	0.264242583	-0.404112808	-0.442184071	-0.465978391	-0.510770275	-0.294229049	-0.227769633	-0.135121745	-0.387487108	-0.196060341	0.049038896	-0.087527528	-0.046270513
"Skluy_24.3.9:9"	0.632482259	0.441132308	0.503764651	0.745889044	0.31924975	0.3507598	0.350325835	0.372870998	1.908674797	1.91976005	1.863106425	1.853693086	0.637787086	0.656043666	0.595548673	0.616354774
"Skluy_25.2.1:1"	-0.024388054	-0.410456245	-0.399647428	-0.209656661	-0.195017914	-0.39555477	-0.097369759	-0.556441318	0.36114956	0.79625435	0.526713038	0.504560827	-0.154260404	0.203575931	-0.31276181	-0.10916653
"Skluy_25.3.10:10"	0.121176762	0.185998182	0.199820851	0.201926658	0.334756854	0.461492051	0.330401973	0.330651759	-0.420782216	-0.559568659	-0.65871443	-0.620631323	-0.075626152	-0.057230445	-0.026769205	0.033394724
"Skluy_25.3.11:11"	-0.1549965	-0.103705985	-0.220948493	-0.516066729	-0.06609711	0.130128843	-0.123100623	-0.143149037	-0.263645174	-0.454427731	-0.391631879	-0.400148677	-0.076516396	-0.118156949	-0.12119936	0.054991635
"Skluy_25.3.12:12"	-0.062449641	0.154711676	-0.019018721	-0.06321657	0.011218545	-0.235763441	0.004251161	0.18202152	-0.258120621	-0.461165379	-0.238367363	-0.085659241	-0.179618021	-0.338711472	-0.21670349	-0.165040251
"Skluy_25.3.13:13"	0.102802924	0.143278039	-0.012442643	0.537411777	0.275591688	0.384367824	0.194049169	0.312755168	0.131918626	-0.119862057	0.072613685	0.030016152	0.165738477	0.336932029	-0.038065485	0.02444138
"Skluy_25.3.14:14"	-0.430236188	-0.292007838	-0.359078457	-0.337433621	-0.424241189	-0.374359763	-0.387945306	-0.532179891	0.659297039	0.536156232	0.42309166	0.561886952	0.126145143	0.237047607	0.189075084	0.027845357
"Skluy_25.3.15:15"	0.35444888	0.152996333	0.393732775	0.252164705	1.743666831	1.96351743	1.615449074	1.702939073	-0.218447234	-0.493597599	-0.296971152	-0.213140805	-0.006055297	-0.082905894	-0.261758127	-0.100313608
"Skluy_25.3.16:16"	0.015431615	-0.107428917	-0.26468651	-0.148952787	0.665774171	0.410142118	0.570923002	0.478623142	0.294159073	0.109694869	0.11194827	-0.012081404	-0.087627715	-0.349664645	-0.152415583	-0.128628325
"Skluy_25.3.17:17"	0.130063508	0.309975506	0.32760504	0.481104786	0.409334309	0.381011977	0.192912023	0.306278034	0.487296291	0.548635278	0.596238373	0.482057696	0.092819831	0.149479277	0.159033239	0.074410284
"Skluy_25.3.18:18"	-0.561000913	-0.224335133	-0.318001228	-0.210081035	0.004549865	-0.004058492	-0.186810188	-0.344942373	0.152406153	-0.092775718	-0.051422664	-0.031925456	-0.109733694	-0.045780661	-0.151287282	0.076426444
"Skluy_25.3.19:19"	-0.071152773	-0.010665223	-0.089346897	-0.206783444	0.093565871	0.072292238	0.123509485	0.027726844	-0.294311497	-0.008774971	-0.193338017	-0.14774012	-0.027994739	-0.310557549	-0.086879752	-0.283729216
"Skluy_25.3.1:1"	0.198141935	0.227679777	0.348746025	0.147226533	0.180939362	0.263637318	0.275070457	0.178656925	0.257720726	0.406087884	0.184271758	0.226950156	0.108911662	0.163776997	0.058919908	0.001944322
"Skluy_25.3.20:20"	0.159892948	0.212696748	0.077094802	0.084639124	0.334755202	0.284831021	0.240686754	0.101707375	-0.242219062	-0.309226546	-0.324834301	-0.316935503	0.148928954	-0.013939758	-0.056273272	0.103528602
"Skluy_25.3.21:21"	0.181112052	0.20702356	0.201937771	0.329314813	0.086763339	0.063226882	0.175304422	0.138132374	0.149766155	0.110241707	0.154166492	0.370097153	-0.108008687	0.039684472	0.342052114	0.172790493
"Skluy_25.3.22:22"	0.328163309	0.250146934	0.032284873	-0.062521513	0.278826149	0.404885413	0.374285619	0.400026742	-0.338725806	-0.32110298	-0.295847442	-0.258042329	0.049829629	-0.157821021	-0.237256925	-0.159885964
"Skluy_25.3.23:23"	-0.514365902	-0.381937241	-0.1716159	-0.372615423	0.13636349	0.303612047	0.075922956	0.401950864	-0.326481953	-0.458290153	-0.253568333	-0.382029497	0.224374911	0.008753369	0.103426442	0.25593687
"Skluy_25.3.24:24"	-0.681914374	-0.795240991	-0.443537275	-0.454278262	-0.548533448	-0.542604765	-0.487312775	-0.296106838	0.780133171	0.744939294	0.798370228	0.714474931	-0.488254725	-1.07236784	-0.748885003	-1.135095858
"Skluy_25.3.25:25"	0.198504204	0.381516108	0.184689663	0.26342429	0.144100755	0.226718506	0.037357133	0.389951908	0.386471534	0.507722012	0.395053801	0.745347175	0.331203045	0.082065464	0.605442656	0.219610823
"Skluy_25.3.26:26"	0.301481511	0.315775506	0.200868286	0.342650975	0.314700617	0.35359388	0.234452071	0.164593943	0.028234254	-0.054622025	0.047485175	-0.222292159	-0.011502106	0.224397623	0.185096222	0.09110044
"Skluy_25.3.27:27"	0.288800621	0.15656093	0.173404398	0.304076241	-0.004199372	0.103262325	-0.076268689	0.274489709	0.002104064	0.055583101	-0.078429858	-0.027455668	0.126701546	0.120979406	0.084717059	0.136022462
"Skluy_25.3.28:28"	0.597930998	0.553213869	0.795660776	0.579360683	0.684518229	0.721743634	0.447305906	0.597037124	0.281293104	0.327962379	0.116346166	0.228330957	0.50804962	0.132604291	-0.043090878	0.290198829
"Skluy_25.3.29:29"	-0.645979621	-0.451840567	-0.505452387	-0.530161785	-0.954591872	-1.089939014	-0.885798398	-0.621605976	-1.156402003	-1.187339543	-1.461561355	-1.048841359	-0.102570529	-0.121413701	-0.14134736	-0.262580933
"Skluy_25.3.2:2"	-0.731624803	-0.634446222	-0.792708686	-0.806330698	0.006688263	-0.021662717	0.035844294	0.04229874	-1.23280684	-1.293163389	-1.387328064	-1.325288983	1.682936037	1.503670226	1.107427801	1.576070645
"Skluy_25.3.3:3"	-0.767846848	-0.695555438	-0.637184149	-0.567853779	-0.647685178	-0.535645676	-0.461061621	-0.590423209	0.719055658	0.6345507	0.473469486	0.719610621	-0.625866177	-0.355709157	-0.6023396	-0.382512634
"Skluy_25.3.4:4"	-0.063227713	0.158874788	0.211172268	0.079748528	0.18557576	0.328163962	0.399122968	0.272288286	-0.493777789	-0.25068325	-0.425996539	-0.316353194	-0.305791229	-0.159018897	0.199656922	0.055141628
"Skluy_25.3.5:5"	-0.150584265	-0.161663109	-0.150282198	-0.217185947	-0.422814941	-0.51218137	-0.288305132	-0.52417981	3.27829921	3.185672925	3.12367465	3.022942288	0.024633939	0.001006785	-0.168466302	-0.088370218
"Skluy_25.3.6:6"	0.078734372	0.001389659	0.18103029	0.111928929	0.105576245	0.110543856	0.03812351	-0.00310508	-0.322059038	-0.151188105	-0.057850971	0.009975093	-0.078663396	0.107784376	0.179491751	0.191689424
"Skluy_25.3.7:7"	0.248430085	0.156941506	0.251170735	0.312826064	0.356578727	0.173603234	0.325790467	0.317696197	0.035829696	0.131309126	0.010664709	0.192633527	-0.022781732	0.222459349	-0.107039387	0.093371256
"Skluy_25.3.8:8"	-0.629802821	-0.682079305	-0.736560526	-0.822079411	-0.810013411	-0.901664892	-0.870552066	-0.801491787	-0.73987474	-0.849525399	-0.763431722	-0.83466507	0.452667358	0.560723668	0.389010181	0.137502249
"Skluy_25.3.9:9"	-0.229370321	-0.120699608	-0.339758367	-0.695134779	-0.249520308	-0.281620983	-0.243434109	0.051565214	-0.875779957	-1.770724382	-1.004526485	-1.37111456	-0.630678355	-0.615482001	-1.091674297	-0.499966345
"Skluy_25.4.10:10"	0.400044187	0.573110929	0.56124288	0.487589577	0.82804086	0.845299574	0.877621433	1.122911926	-0.421391198	-0.31641945	-0.261293765	-0.281519043	0.144264206	0.084773091	0.198997002	0.07698393
"Skluy_25.4.11:11"	0.169206973	0.020483398	-0.072134149	-0.072847439	0.184249166	0.017927479	-0.048686809	0.030343757	-0.098655454	0.159921879	-0.00137593	-0.181399793	-0.080532957	0.024982944	-0.011001127	-0.306289831
"Skluy_25.4.12:12"	-0.121129751	-0.115386797	-0.037596174	0.048847283	-0.21608474	0.049586369	-0.204474655	-0.242933903	-0.83356456	-0.461325938	-0.504295709	-0.461641861	-0.145623176	-0.079842151	0.000956173	-0.106512605
"Skluy_25.4.13:13"	0.18055842	0.149759347	0.095181914	-0.171906336	-0.301899411	-0.584624529	-0.330954373	-0.22448779	-0.169807296	-0.407189484	-0.39517221	-0.210110415	-0.199018268	-0.37852954	-0.606490079	-0.221011598
"Skluy_25.4.14:14"	0.08253415	-0.036247847	-0.002939212	-0.066016554	0.062948294	0.216712973	0.20117268	0.204288967	0.144234035	-0.019701764	0.155591614	0.099502206	0.273590915	0.085630512	0.152484074	0.011769402
"Skluy_25.4.15:15"	-0.104137516	0.296966833	-0.100333661	-0.050915358	-0.025649683	0.33860613	0.000249181	-0.113360905	-0.526749308	-0.231868585	-0.301136506	-0.677683321	-0.39148683	-0.1484969	0.028331016	0.032998346
"Skluy_25.4.2:2"	-1.62240099	-1.515940809	-1.424787763	-1.530266621	-1.555257712	-1.30241789	-1.422066517	-1.385484601	-1.353432761	-1.397203686	-1.548798193	-1.398458579	-0.196152426	-0.47718496	-0.426223781	-0.365511735
"Skluy_25.4.3:3"	0.429681891	0.043631414	0.190118825	0.389979642	-0.079326599	0.177032697	0.020404549	0.155375776	0.063596696	0.238740794	0.13231743	0.128596529	-0.09006363	-0.514556403	-0.458762807	-0.423445639
"Skluy_25.4.4:4"	-0.10330022	0.112626623	0.024696149	0.09265811	0.012099992	-0.068338288	-0.233413552	-0.035247525	0.147141564	0.263894145	0.186338445	0.193382095	-0.071903628	0.066606784	-0.109778619	-0.051950169
"Skluy_25.4.5:5"	0.159377989	0.347808266	0.105577117	0.353977351	0.302311026	0.374135716	0.161243062	0.285886741	-0.292828383	-0.20556927	-0.268994231	-0.237248839	-0.061577025	0.013124836	-0.006423295	-0.032706796
"Skluy_25.4.6:6"	0.128299178	0.499914186	0.341692716	0.455621732	0.241079118	0.481740686	0.190638125	0.181360026	-0.077780274	0.210745371	0.127463765	0.168716894	-0.041349499	-0.032836768	-0.277168735	-0.048707459
"Skluy_25.4.7:7"	0.232663919	0.186816903	0.204770134	0.213318172	0.048112008	0.106201635	-0.036323817	0.082530337	0.470699469	0.450303128	0.415813831	0.537871746	0.163357363	0.39242815	0.218328302	0.341059176
